date,y_true,y_pred,smog_season,fold
2020-09-14,60.0,127.41081428320194,0,0
2020-09-15,56.2,125.83316633481945,0,0
2020-09-17,57.2,123.32892868168074,0,0
2020-09-18,62.6,145.58106843948053,0,0
2020-09-19,60.1,151.02294507675015,0,0
2020-09-20,58.1,134.014334265044,0,0
2020-09-21,70.6,149.12212384205577,0,0
2020-09-22,79.8,161.2447583613898,0,0
2020-09-23,86.0,167.0566622522083,0,0
2020-09-24,86.2,155.0846104391071,0,0
2020-09-25,77.8,172.07991580244607,0,0
2020-09-26,66.9,153.9957208012711,0,0
2020-09-27,85.4,158.31043955345876,0,0
2020-09-28,135.0,153.7440097465842,0,0
2020-09-29,107.0,149.65854268389148,0,0
2020-09-30,61.1,156.12521319343114,0,0
2020-10-01,120.0,164.29152278326274,1,0
2020-10-02,99.2,157.6432936011406,1,0
2020-10-03,91.3,161.32282912581422,1,0
2020-10-06,101.0,174.25734150871813,1,0
2020-10-07,91.8,178.6813725540419,1,0
2020-10-08,73.4,171.89878454411928,1,0
2020-10-09,118.0,169.8871702948013,1,0
2020-10-10,128.0,161.81217238191812,1,0
2020-10-11,82.5,181.49618838550396,1,0
2020-10-12,127.0,201.04144059975897,1,0
2020-10-13,180.0,208.507086592836,1,0
2020-10-14,137.0,168.21631616203558,1,0
2020-10-15,133.0,174.99396102127912,1,0
2020-10-16,137.0,191.086083164726,1,0
2020-10-17,186.0,197.12206255125966,1,0
2020-10-18,124.0,174.1448004012086,1,0
2020-10-19,130.0,196.01238281440874,1,0
2020-10-20,193.0,207.1967883439993,1,0
2020-10-21,240.0,207.53563773417955,1,0
2020-10-22,228.0,186.9900094649115,1,0
2020-10-23,190.0,204.70392126044408,1,0
2020-10-24,198.0,211.13400286574597,1,0
2020-10-25,195.0,213.46039622946228,1,0
2020-10-26,122.0,166.55698930642484,1,0
2020-10-27,133.0,185.11441444043567,1,0
2020-10-28,195.0,202.34865340378838,1,0
2020-10-29,259.0,212.11872968516218,1,0
2020-10-30,296.0,169.1595191045817,1,0
2020-10-31,165.0,174.42081807711065,1,0
2020-11-01,160.0,174.610495285458,1,0
2020-11-02,187.0,188.88251881634324,1,0
2020-11-04,179.0,198.80728655154826,1,0
2020-11-05,311.0,191.09360365136718,1,0
2020-11-06,323.0,165.99485347056816,1,0
2020-11-07,179.0,171.76936577253218,1,0
2020-11-08,217.0,187.8131345716115,1,0
2020-11-09,382.0,219.43625329901715,1,0
2020-11-10,377.0,167.60723494697731,1,0
2020-11-11,392.0,170.43609867655596,1,0
2020-11-13,380.0,198.8433627191257,1,0
2020-11-16,107.0,165.3486309839568,1,0
2020-11-17,91.3,150.0738827901605,1,0
2020-11-18,149.0,190.13907890235578,1,0
2020-11-19,198.0,204.62424799990185,1,0
2020-11-20,196.0,163.56899076378113,1,0
2020-11-21,136.0,170.00850045123525,1,0
2020-11-26,118.0,136.8721885270661,1,0
2020-11-27,92.6,137.26809510143357,1,0
2020-11-28,164.0,170.12869428332624,1,0
2020-11-29,229.0,208.17273517767217,1,0
2020-11-30,327.0,200.7875562606282,1,0
2020-12-01,279.0,192.80632027742286,1,0
2020-12-02,165.0,193.0213270137242,1,0
2020-12-04,294.0,218.4332085760525,1,0
2020-12-06,377.0,255.09313041612313,1,0
2020-12-07,233.0,186.24959189901074,1,0
2020-12-08,223.0,197.89144812272116,1,0
2020-12-10,183.0,175.4963461943953,1,0
2020-12-13,67.2,169.0352929724172,1,0
2020-12-17,286.0,175.64852315366988,1,0
2020-12-18,227.0,175.30156791764284,1,0
2020-12-20,253.0,190.19705369323765,1,0
2020-12-23,372.0,238.56174241832696,1,0
2020-12-24,402.0,269.4737459751291,1,0
2020-12-25,410.0,257.46200386937016,1,0
2020-12-26,315.0,256.5317502624771,1,0
2020-12-28,152.0,215.12421211420178,1,0
2020-12-29,208.0,177.45669129286898,1,0
2020-12-30,308.0,201.43393000942297,1,0
2021-01-01,319.0,208.41587698243893,1,0
2021-01-03,178.0,270.23703572556315,1,0
2021-01-04,134.0,212.90934865916915,1,0
2021-01-05,65.8,174.76810793838013,1,0
2021-01-07,112.0,219.8455990749244,1,0
2021-01-08,129.0,192.01585070636793,1,0
2021-01-12,249.0,209.59073041333386,1,0
2021-01-13,266.0,249.45094702341066,1,0
2021-01-18,238.0,204.29016286378737,1,0
2021-01-19,202.0,165.33633851170362,1,0
2021-01-20,172.0,179.38031068918053,1,0
2021-01-21,210.0,199.92371523120573,1,0
2021-01-22,175.0,174.6218725575295,1,0
2021-01-24,170.0,162.05081610671186,1,0
2021-01-25,178.0,165.35718152710842,1,0
2021-01-26,175.0,158.48124289405996,1,0
2021-01-27,208.0,163.85322509031585,1,0
2021-01-28,181.0,180.37002405526846,1,0
2021-01-29,200.0,157.97277199409518,1,0
2021-01-30,164.0,171.38717604242083,1,0
2021-01-31,236.0,185.92114488178686,1,0
2021-02-02,321.0,198.36415287924183,0,0
2021-02-03,219.0,162.50505043473527,0,1
2021-02-04,71.2,120.45431974749022,0,1
2021-02-05,91.5,130.9886072111119,0,1
2021-02-06,175.0,141.9260909589575,0,1
2021-02-07,137.0,155.0042449760167,0,1
2021-02-08,173.0,198.8291053037558,0,1
2021-02-09,219.0,216.1139686178368,0,1
2021-02-10,318.0,230.9026785124854,0,1
2021-02-11,331.0,251.39222822634702,0,1
2021-02-12,335.0,205.30155623622704,0,1
2021-02-13,165.0,221.85843561003492,0,1
2021-02-14,261.0,202.17372904461354,0,1
2021-02-16,379.0,230.30981345847204,0,1
2021-02-17,382.0,229.50231386547762,0,1
2021-02-18,239.0,198.77133652114958,0,1
2021-02-21,276.0,156.5036059794561,0,1
2021-02-22,173.0,166.03659150997692,0,1
2021-02-23,102.0,131.1015653152756,0,1
2021-02-24,213.0,142.44561165657456,0,1
2021-02-25,138.0,144.36485666812814,0,1
2021-02-26,107.0,133.54738535651586,0,1
2021-03-01,82.0,131.09975083393942,0,1
2021-03-02,87.2,122.94837090621718,0,1
2021-03-04,137.0,142.59831698429252,0,1
2021-03-05,104.0,120.3886501308607,0,1
2021-03-06,104.0,154.73207222812835,0,1
2021-03-07,53.4,152.74675468293844,0,1
2021-03-08,58.1,107.85512166232911,0,1
2021-03-10,187.0,147.39536695875154,0,1
2021-03-11,83.7,137.25530344927097,0,1
2021-03-12,44.0,132.50097325104025,0,1
2021-03-13,60.7,106.9213177889219,0,1
2021-03-14,92.2,129.33168473121145,0,1
2021-03-15,69.8,228.61477333462824,0,1
2021-03-17,127.0,155.67505633186056,0,1
2021-03-18,147.0,138.30879564642805,0,1
2021-03-19,69.5,128.2707676457453,0,1
2021-03-20,106.0,124.59753341567875,0,1
2021-03-23,32.1,65.9067924796791,0,1
2021-03-24,57.8,88.94930179076437,0,1
2021-03-25,70.9,95.74925373559154,0,1
2021-03-26,81.0,96.77574056091612,0,1
2021-03-27,107.0,106.63098607840152,0,1
2021-03-29,91.0,128.2264107134506,0,1
2021-03-30,130.0,93.20531294916759,0,1
2021-04-01,41.2,119.95899887552991,0,1
2021-04-03,106.0,139.24353706746638,0,1
2021-04-07,52.9,85.17317023498254,0,1
2021-04-08,57.1,101.29348802425807,0,1
2021-04-10,83.0,116.91962901489023,0,1
2021-04-12,52.0,119.20026643114056,0,1
2021-04-14,76.5,125.35432094557564,0,1
2021-04-15,59.8,101.28323326534633,0,1
2021-04-17,48.9,65.85677759070359,0,1
2021-04-18,56.4,81.2181043738617,0,1
2021-04-19,74.9,97.75461898894332,0,1
2021-04-21,58.0,57.48805446613028,0,1
2021-04-22,38.2,47.20701644046835,0,1
2021-04-23,26.0,22.308732859454267,0,1
2021-04-28,125.0,127.53867336226313,0,1
2021-04-29,92.7,127.4510974551572,0,1
2021-05-01,67.5,113.39248370621021,0,1
2021-05-03,55.7,112.29238271343843,0,1
2021-05-04,66.5,86.2287123147953,0,1
2021-05-05,61.6,67.26394221378678,0,1
2021-05-07,71.8,81.65636543834148,0,1
2021-05-08,75.9,95.44537551506528,0,1
2021-05-09,93.1,97.97642178643014,0,1
2021-05-10,88.1,76.84538371134113,0,1
2021-05-11,44.0,73.0557192029571,0,1
2021-05-12,54.1,68.22236908571767,0,1
2021-05-13,28.6,0.6772500582621888,0,1
2021-05-17,50.9,74.7206570998137,0,1
2021-05-18,52.5,94.05413288022169,0,1
2021-05-19,48.4,49.640112860914996,0,1
2021-05-20,48.7,80.31442113582762,0,1
2021-05-21,26.8,42.45749898836448,0,1
2021-05-22,39.5,78.90715008440861,0,1
2021-05-27,58.6,81.69707890793075,0,1
2021-05-28,90.6,103.98363086515974,0,1
2021-05-29,83.8,83.54287418192212,0,1
2021-05-31,72.7,58.19147223315713,0,1
2021-06-04,69.6,32.745040392373994,0,1
2021-06-05,47.4,43.94027182530931,0,1
2021-06-06,45.8,77.04440919964577,0,1
2021-06-07,51.3,75.39534703506752,0,1
2021-06-10,70.2,64.45685478634232,0,1
2021-06-13,29.4,22.616236335069516,0,1
2021-06-14,44.5,67.90947414295897,0,1
2021-06-19,42.0,74.36002611484696,0,1
2021-06-20,24.0,59.336559076898766,0,1
2021-06-21,39.5,59.92247705340242,0,1
2021-06-22,46.0,59.515279675732245,0,1
2021-06-23,67.0,80.79729514773817,0,1
2021-06-24,61.4,88.83693873162201,0,1
2021-06-27,1.0,65.19669915437771,0,1
2021-07-03,1.0,59.420883697114505,0,1
2021-07-08,0.5,61.413381507204804,0,1
2021-07-13,38.9,10.754760196246025,0,1
2021-07-14,43.8,10.829192077374273,0,1
2021-07-15,34.7,-0.14635940573725748,0,1
2021-07-16,35.9,13.76357573314408,0,1
2021-07-18,66.2,65.31097994305173,0,1
2021-07-21,30.7,12.641833396091442,0,1
2021-08-04,40.4,35.38038141181755,0,1
2021-08-06,46.0,9.17472596542234,0,1
2021-08-10,59.9,52.36321379351716,0,1
2021-08-11,62.3,55.68574323112898,0,1
2021-08-12,57.0,59.98879992032562,0,1
2021-08-13,56.7,72.10172715178646,0,1
2021-08-14,77.0,51.9696726966406,0,1
2021-08-15,51.9,53.69381833754596,0,1
2021-08-16,66.6,73.21945868875696,0,1
2021-08-17,63.8,81.1873508799265,0,1
2021-08-18,63.0,80.79985266750396,0,1
2021-08-20,62.8,50.38650667761476,0,1
2021-08-23,78.3,67.48690908043909,0,1
2021-08-24,67.8,96.52506026050514,0,1
2021-08-25,64.5,78.9272551129427,0,1
2021-08-26,76.5,81.1629182087836,0,1
2021-08-27,66.6,91.9462803971112,0,1
2021-08-28,60.5,86.02521558616536,0,1
2021-08-29,59.1,93.4199504967844,0,1
2021-08-31,44.4,44.42510451115254,0,1
2021-09-01,34.4,46.18332378823493,0,1
2021-09-13,85.6,58.08094642556944,0,1
2021-09-14,62.3,53.170834970427904,0,1
2021-09-15,67.7,54.63892430669853,0,1
2021-09-16,48.3,78.02361705535122,0,1
2021-09-17,23.8,80.45804608845788,0,1
2021-09-18,45.1,104.8379904704284,0,1
2021-09-19,57.1,117.61954260323955,0,1
2021-09-20,78.9,93.6049302358299,0,1
2021-09-21,56.2,62.98036214637318,0,1
2021-09-24,53.6,64.15728244311094,0,1
2021-09-25,122.0,83.2549559774584,0,1
2021-09-26,146.0,91.59375656981183,0,1
2021-09-27,88.8,100.83407166981033,0,1
2021-09-28,101.0,111.88767228133429,0,1
2021-10-01,91.3,120.99428894537732,1,1
2021-10-02,46.1,73.8253250708076,1,1
2021-10-03,47.0,94.39304666677936,1,1
2021-10-04,48.2,76.06444304407137,1,1
2021-10-05,77.0,96.08078833935133,1,1
2021-10-06,103.0,115.93268345760998,1,1
2021-10-07,83.4,115.65527579475838,1,1
2021-10-08,98.2,133.45133085299017,1,1
2021-10-09,104.0,130.70203998604688,1,1
2021-10-10,72.6,115.30014694062015,1,1
2021-10-11,65.5,121.29810442071812,1,1
2021-10-12,117.0,160.23087953721574,1,1
2021-10-13,151.0,144.5281126933171,1,1
2021-10-14,142.0,146.72592713906238,1,1
2021-10-15,142.0,159.11997987900463,1,1
2021-10-16,146.0,198.40239996907565,1,1
2021-10-17,180.0,208.47997850432796,1,1
2021-10-18,106.0,149.333765038735,1,1
2021-10-19,133.0,133.64303494298656,1,1
2021-10-20,124.0,171.59015649291337,1,1
2021-10-21,239.0,180.52201636717655,1,1
2021-12-08,281.0,197.68358047253264,1,1
2021-12-09,322.0,197.95669651123478,1,1
2021-12-10,295.0,193.364227089746,1,1
2021-12-11,250.0,224.6433094396176,1,1
2021-12-12,345.0,210.34272336978609,1,1
2021-12-13,368.0,205.41215327545638,1,1
2021-12-14,408.0,250.11477659475543,1,1
2021-12-15,499.0,238.38757954520872,1,1
2021-12-16,313.0,271.88127992053865,1,1
2021-12-17,309.0,204.4395288762356,1,1
2021-12-18,226.0,205.53876471511728,1,1
2021-12-19,279.0,207.98282154467813,1,1
2021-12-20,354.0,237.61923855441853,1,1
2021-12-21,329.0,238.66448576083928,1,1
2021-12-22,499.0,258.12140818960813,1,1
2021-12-23,383.0,240.20839794233086,1,1
2021-12-24,481.0,268.1365207078603,1,1
2021-12-25,470.0,285.51535441620683,1,1
2021-12-27,364.0,229.98395317406892,1,1
2021-12-30,253.0,210.14758715906862,1,1
2021-12-31,338.0,219.26448855085607,1,1
2022-01-01,322.0,222.00516325347144,1,1
2022-01-02,310.0,195.4339735840697,1,1
2022-01-03,233.0,190.04526539657695,1,1
2022-01-04,129.0,205.85538206402998,1,1
2022-01-09,98.3,134.82262060291168,1,1
2022-01-11,152.0,157.3339722195958,1,1
2022-01-12,331.0,231.80313523619668,1,1
2022-01-13,227.0,258.51125028970296,1,1
2022-01-14,247.0,223.84381968037496,1,1
2022-01-18,350.0,194.89526812319286,1,1
2022-01-26,231.0,177.74260805618042,1,1
2022-01-28,148.0,146.32111562242358,1,1
2022-01-29,239.0,162.77459855612938,1,1
2022-01-30,201.0,136.80546057973925,1,1
2022-01-31,245.0,235.34876018018008,1,1
2022-02-01,310.0,157.02222985410685,0,1
2022-02-02,172.0,166.870544691674,0,1
2022-02-04,200.0,113.1304939598333,0,1
2022-02-05,206.0,148.38753218149213,0,1
2022-02-06,182.0,125.69137198501653,0,1
2022-02-07,148.0,147.45538822147978,0,1
2022-02-08,141.0,135.9445272932046,0,1
2022-02-09,178.0,145.24376467547495,0,1
2022-02-10,175.0,123.71665480181491,0,1
2022-02-11,130.0,111.99525290736756,0,1
2022-02-12,186.0,152.94156946830435,0,1
2022-02-13,139.0,135.16928926479454,0,1
2022-02-14,164.0,136.74296832531945,0,1
2022-02-15,209.0,138.6269889100115,0,1
2022-02-16,328.0,154.82040965673377,0,1
2022-02-17,321.0,181.1386927140411,0,1
2022-02-18,179.0,146.05341179413313,0,1
2022-02-19,131.0,122.86037132246315,0,1
2022-02-20,117.0,127.04956097818058,0,1
2022-02-21,140.0,152.03851082302435,0,1
2022-02-22,95.5,76.39019744905909,0,1
2022-02-23,78.4,103.27637799824902,0,1
2022-02-24,137.0,103.88328878104676,0,1
2022-02-25,98.0,75.4634662816095,0,1
2022-03-10,46.0,82.49598213501054,0,1
2022-03-22,64.4,100.02589142901888,0,1
2022-04-05,81.2,110.42534681248117,0,1
2022-04-06,189.0,114.96386093292858,0,1
2022-04-07,222.0,117.55231294157306,0,1
2022-04-08,176.0,124.39739574818395,0,2
2022-04-09,180.0,116.49621685620968,0,2
2022-04-10,162.0,90.23744453503332,0,2
2022-04-11,458.0,116.6522884182391,0,2
2022-04-19,86.9,91.082655266252,0,2
2022-04-20,76.9,109.41237596384326,0,2
2022-04-21,110.0,117.17120050615222,0,2
2022-04-22,75.6,78.9044168537107,0,2
2022-04-23,98.3,89.5216258543287,0,2
2022-04-24,80.0,72.72543868408047,0,2
2022-04-25,86.9,117.77585389632395,0,2
2022-04-26,105.0,91.25261653939242,0,2
2022-04-28,126.0,105.03147051880387,0,2
2022-04-29,92.3,95.45440933492318,0,2
2022-04-30,163.0,108.70415409025145,0,2
2022-05-01,168.0,94.33884015812146,0,2
2022-05-02,124.0,61.61565277322734,0,2
2022-05-03,154.0,89.25615273679477,0,2
2022-05-04,123.0,40.61925460761495,0,2
2022-05-05,90.7,53.95156815928203,0,2
2022-05-06,89.2,80.91275599644177,0,2
2022-05-07,110.0,88.25493039642288,0,2
2022-05-08,109.0,68.15685096672087,0,2
2022-05-09,116.0,55.94234733499934,0,2
2022-05-10,89.1,92.20611614642439,0,2
2022-05-11,114.0,103.56061864457706,0,2
2022-05-12,223.0,63.698722163730054,0,2
2022-05-17,84.6,84.89936322051972,0,2
2022-05-18,90.6,95.06016277445633,0,2
2022-05-19,133.0,90.68397869925639,0,2
2022-05-20,72.3,121.16348004288011,0,2
2022-05-21,91.9,111.65208088558575,0,2
2022-05-22,100.0,94.0524284067983,0,2
2022-05-23,41.3,-8.718514889949347,0,2
2022-05-24,36.8,-6.966335792862992,0,2
2022-05-25,68.9,56.29483730170523,0,2
2022-05-31,70.9,83.6919252097673,0,2
2022-06-01,77.4,108.37589596725047,0,2
2022-06-02,88.0,78.41300310648876,0,2
2022-06-03,113.0,94.15618712077594,0,2
2022-06-04,148.0,101.08987540890485,0,2
2022-06-05,119.0,95.80431161253682,0,2
2022-06-06,166.0,86.78461309383238,0,2
2022-06-08,87.0,80.23744980511765,0,2
2022-06-09,120.0,93.46825670148246,0,2
2022-06-10,98.5,62.8001596079107,0,2
2022-06-11,94.5,53.17256748595037,0,2
2022-06-12,96.3,75.74273485660706,0,2
2022-06-13,75.6,48.04380417993434,0,2
2022-06-14,108.0,23.529096075105826,0,2
2022-06-15,56.1,48.420123526448606,0,2
2022-06-16,60.9,29.140223674412482,0,2
2022-06-18,40.9,-21.983550796554027,0,2
2022-06-19,65.4,28.551783286065074,0,2
2022-06-20,82.7,65.04451333030556,0,2
2022-06-22,82.7,71.21873174349321,0,2
2022-06-23,70.1,-4.346966645384782,0,2
2022-06-24,71.5,19.46971714501842,0,2
2022-06-25,93.5,39.466122673906284,0,2
2022-06-27,83.5,52.36737552836121,0,2
2022-06-28,101.0,62.50589632259471,0,2
2022-06-29,89.6,6.944138090088927,0,2
2022-06-30,57.5,18.81930289183174,0,2
2022-07-07,52.5,34.2052251877185,0,2
2022-07-11,52.7,41.509566280384206,0,2
2022-07-12,53.9,90.96963288980078,0,2
2022-07-13,43.4,44.94851774751214,0,2
2022-07-16,37.8,-4.574312939568699,0,2
2022-07-17,28.5,-23.532023945762376,0,2
2022-07-18,75.8,3.903757375053374,0,2
2022-07-19,55.5,18.99958597237719,0,2
2022-07-20,35.4,-46.32774091991132,0,2
2022-08-08,46.5,16.293749707261668,0,2
2022-08-10,65.5,27.438917195779595,0,2
2022-08-12,41.3,17.973793760972967,0,2
2022-08-13,34.6,0.5134260963041015,0,2
2022-08-30,97.3,45.884718870600864,0,2
2022-08-31,69.7,63.719399085642635,0,2
2022-09-02,38.3,64.75528340298524,0,2
2022-09-03,43.5,63.338501012497545,0,2
2022-09-04,41.6,52.98890900172091,0,2
2022-09-05,37.6,54.80019845008019,0,2
2022-10-03,136.0,122.86233325884541,1,2
2022-10-04,85.7,113.84258832841397,1,2
2022-10-05,87.5,145.2335058659719,1,2
2022-10-06,71.7,105.79258345532344,1,2
2022-10-08,94.1,135.5849567744417,1,2
2022-10-09,65.4,187.73877778919586,1,2
2022-10-10,47.5,148.39423812445966,1,2
2022-10-11,87.9,134.28816655016226,1,2
2022-10-12,104.0,121.93912042902411,1,2
2022-10-13,113.0,130.98631605937135,1,2
2022-10-14,116.0,133.34471310326762,1,2
2022-10-15,121.0,144.88086957947962,1,2
2022-10-20,97.9,186.67286958405612,1,2
2022-10-21,86.0,168.39540881767834,1,2
2022-10-22,109.0,159.2806788451103,1,2
2022-10-23,133.0,157.3942788533368,1,2
2022-10-25,173.0,179.34280770171426,1,2
2022-10-31,218.0,203.18586769747617,1,2
2022-11-01,239.0,217.15645102253256,1,2
2022-11-02,185.0,171.57059672761943,1,2
2022-11-03,154.0,232.59905259826928,1,2
2022-11-04,304.0,187.31042591469532,1,2
2022-11-05,285.0,320.95857097270164,1,2
2022-11-07,67.0,159.7653377498159,1,2
2022-11-08,122.0,177.16727129324272,1,2
2022-11-09,167.0,244.8766043055948,1,2
2022-11-10,92.0,159.6923401044478,1,2
2022-11-11,88.8,151.09659270993734,1,2
2022-11-12,260.0,176.99886431647838,1,2
2022-11-15,75.0,174.0357407586548,1,2
2022-11-16,198.0,186.96739280108795,1,2
2022-11-17,156.0,161.3530414737993,1,2
2022-11-18,152.0,199.3813596515365,1,2
2022-11-19,12.4,203.96894127029327,1,2
2022-11-20,12.3,163.46654916468697,1,2
2022-11-22,9.67,182.66336146908725,1,2
2022-12-08,268.0,201.87143466005637,1,2
2022-12-09,249.0,199.8900776731748,1,2
2022-12-15,158.0,186.3124091668028,1,2
2022-12-16,145.0,219.52155385954575,1,2
2022-12-17,201.0,211.55343693930308,1,2
2022-12-18,339.0,259.7363981744634,1,2
2022-12-19,337.0,335.2331024570685,1,2
2022-12-21,346.0,432.11735967964614,1,2
2022-12-24,174.0,218.01945670385294,1,2
2022-12-26,355.0,356.40044685601333,1,2
2022-12-27,340.0,197.5830322492793,1,2
2022-12-28,488.0,249.20683869548247,1,2
2022-12-30,110.0,166.54730203685722,1,2
2022-12-31,189.0,156.50902845760993,1,2
2023-01-01,214.0,214.84403535425145,1,2
2023-01-02,426.0,298.49869052308895,1,2
2023-01-04,452.0,326.38758987669144,1,2
2023-01-10,431.0,350.41313210095996,1,2
2023-01-16,150.0,195.07834305376446,1,2
2023-01-17,164.0,206.49919993167168,1,2
2023-01-18,218.0,279.43778470166353,1,2
2023-01-19,142.0,190.56010829543266,1,2
2023-01-21,127.0,209.28371026585955,1,2
2023-01-23,89.1,214.78877296941255,1,2
2023-01-25,160.0,253.08533912802386,1,2
2023-01-27,96.4,169.34837089208168,1,2
2023-01-28,179.0,204.56433478739518,1,2
2023-01-31,98.8,134.30394705637264,1,2
2023-02-01,95.4,135.0920191478167,0,2
2023-02-14,122.0,175.48258487361045,0,2
2023-02-15,145.0,136.48716413556303,0,2
2023-03-19,73.1,101.25123155138499,0,2
2023-03-20,126.0,162.41550587103802,0,2
2023-03-21,53.3,96.05172202997392,0,2
2023-03-22,64.7,114.18845010159976,0,2
2023-03-26,66.7,68.19181168208661,0,2
2023-03-27,72.1,80.24044205807468,0,2
2023-03-28,95.3,102.53933817555935,0,2
