date,y_true,y_pred,smog_season,fold
2021-03-15,69.8,90.867935,0,1
2021-03-17,127.0,95.99206,0,1
2021-03-18,147.0,104.782,0,1
2021-03-19,69.5,113.693596,0,1
2021-03-20,106.0,128.99739,0,1
2021-03-21,77.8,87.83762,0,1
2021-03-22,65.7,94.82992,0,1
2021-03-23,32.1,54.007435,0,1
2021-03-24,57.8,71.17275,0,1
2021-03-25,70.9,112.43895,0,1
2021-03-26,81.0,103.07946,0,1
2021-03-27,107.0,100.65407,0,1
2021-03-29,91.0,85.46359,0,1
2021-03-30,130.0,95.81614,0,1
2021-04-01,41.2,98.16218,0,1
2021-04-03,106.0,110.682976,0,1
2021-04-05,75.6,87.02965,0,1
2021-04-06,74.8,64.44203,0,1
2021-04-07,52.9,46.674797,0,1
2021-04-08,57.1,39.851257,0,1
2021-04-10,83.0,88.60225,0,1
2021-04-12,52.0,87.991875,0,1
2021-04-14,76.5,91.14997,0,1
2021-04-15,59.8,80.428764,0,1
2021-04-16,41.2,61.425587,0,1
2021-04-17,48.9,70.74698,0,1
2021-04-18,56.4,59.345978,0,1
2021-04-19,74.9,54.830894,0,1
2021-04-20,87.1,53.48827,0,1
2021-04-21,58.0,58.627655,0,1
2021-04-22,38.2,28.519627,0,1
2021-04-23,26.0,23.24213,0,1
2021-04-28,125.0,125.78308,0,1
2021-04-29,92.7,90.30578,0,1
2021-05-01,67.5,99.49924,0,1
2021-05-03,55.7,118.846535,0,1
2021-05-04,66.5,114.49685,0,1
2021-05-05,61.6,89.772736,0,1
2021-05-06,71.7,107.93374,0,1
2021-05-07,71.8,97.22111,0,1
2021-05-08,75.9,96.98948,0,1
2021-05-09,93.1,118.139366,0,1
2021-05-10,88.1,104.62734,0,1
2021-05-11,44.0,91.4556,0,1
2021-05-12,54.1,88.38362,0,1
2021-05-13,28.6,60.42541,0,1
2021-05-17,50.9,64.1721,0,1
2021-05-18,52.5,80.754105,0,1
2021-05-19,48.4,67.96711,0,1
2021-05-20,48.7,66.80844,0,1
2021-05-21,26.8,64.357414,0,1
2021-05-22,39.5,80.95888,0,1
2021-05-27,58.6,85.807526,0,1
2021-05-28,90.6,99.01198,0,1
2021-05-29,83.8,77.9775,0,1
2021-05-31,72.7,66.63756,0,1
2021-06-03,52.8,56.346954,0,1
2021-06-04,69.6,71.8029,0,1
2021-06-05,47.4,68.65381,0,1
2021-06-06,45.8,61.56865,0,1
2021-06-07,51.3,73.760994,0,1
2021-06-10,70.2,76.33062,0,1
2021-06-13,29.4,52.17892,0,1
2021-06-14,44.5,60.219265,0,1
2021-06-15,68.0,76.051346,0,1
2021-06-19,42.0,70.61081,0,1
2021-06-20,24.0,68.17801,0,1
2021-06-21,39.5,72.75444,0,1
2021-06-22,46.0,80.908066,0,1
